acctnum	gender	state	zip
47718	F	PA	19116
47719	F	NY	11778
47720	F	NJ	07457
47721	M	NJ	08863
47722	F	NJ	08302
47723	F	PA	19018
47724	F	NY	10552
47725	M	CT	06089
47726	M	NY	10308
47727	F	DE	19806
47728	F	NY	11768
47729	M	PA	18360
47730	F	NY	12572
47731	F	NJ	07920
47732	M	PA	18326
47733	F	NJ	08873
47734	F	NJ	08863
47735	F	MA	01420
47736	F	CT	06010
47737	M	MD	20906
47738	M	NJ	07424
47739	F	NY	14075
47740	F	MD	20906
47741	F	NY	11234
47742	F	NJ	07506
47743	F	NJ	07206
47744	F	NJ	08753
47745	F	MA	01945
47746	M	NY	11230
47747	F	PA	17404
47748	F	PA	15226
47749	M	NY	10463
47750	F	CT	06611
47751	M	CT	06770
47752	F	NJ	07076
47753	F	MD	21128
47754	F	NJ	08527
47755	F	NJ	07652
47756	M	NY	11746
47757	F	NJ	07758
47758	F	MD	21218
47759	F	CT	06877
47760	F	MA	02021
47761	F	NY	12158
47762	M	CT	06430
47763	F	NJ	07801
47764	F	PA	18235
47765	M	NY	11413
47766	M	NY	11412
47767	F	PA	16214
47768	M	NY	10528
47769	M	NY	11754
47770	M	NJ	08004
47771	M	NJ	08853
47772	F	PA	15728
47773	F	MA	01827
47774	F	PA	19149
47775	M	VT	05478
47776	M	NY	11705
47777	F	MA	01040
47778	M	NY	11213
47779	F	MD	21227
47780	F	NY	14214
47781	F	NY	11777
47782	F	PA	19061
47783	M	NY	12561
47784	F	NY	10805
47785	F	PA	15221
47786	F	NY	14612
47787	F	VT	05250
47788	F	PA	19438
47789	F	NY	11365
47790	F	NY	14051
47791	F	PA	18447
47792	M	MA	01201
47793	M	MA	01085
47794	F	MA	02536
47795	F	NY	11553
47796	F	NJ	07002
47797	M	NY	12309
47798	F	NY	11566
47799	M	NJ	08010
47800	M	PA	19072
47801	F	MD	20770
47802	M	NY	10019
47803	M	NJ	08096
47804	F	NY	11787
47805	M	MD	21060
47806	F	NY	11224
47807	F	MA	02645
47808	F	MA	02343
47809	M	NY	10549
47810	F	MD	20906
47811	F	PA	19380
47812	M	PA	19135
47813	F	NY	10960
47814	M	NY	11510
47815	F	NY	10016
47816	F	NJ	07762
47817	M	MD	21158
47818	F	NJ	07203
47819	M	NJ	07068
47820	F	MA	02043
47821	M	CT	06512
47822	F	NJ	08512
47823	F	NJ	08755
47824	F	MA	02067
47825	M	NJ	07201
47826	F	NJ	08094
47827	M	MD	21093
47828	F	MD	21032
47829	M	NY	11368
47830	M	PA	15632
47831	F	NY	11570
47832	F	NY	11516
47833	F	NY	10037
47834	F	NY	11776
47835	F	NY	11413
47836	M	NY	11429
47837	F	PA	19114
47838	F	DC	20036
47839	F	PA	17701
47840	M	NY	10465
47841	M	CT	06878
47842	F	NY	13126
47843	F	MD	21208
47844	F	PA	19072
47845	F	NY	13316
47846	M	PA	15314
47847	M	PA	16101
47848	F	PA	19382
47849	F	NJ	07852
47850	F	MA	01803
47851	M	NY	11203
47852	M	NY	10901
47853	M	NJ	07436
47854	M	NY	10901
47855	F	NJ	07016
47856	M	MD	20906
47857	F	PA	15644
47858	F	NJ	07456
47859	M	MA	01908
47860	M	MD	20735
47861	F	CT	06477
47862	M	NJ	07726
47863	M	NH	03110
47864	M	NJ	07470
47865	F	NY	11722
47866	F	NJ	07052
47867	M	NY	11030
47868	M	NY	11791
47869	F	MA	01938
47870	M	PA	19039
47871	F	NJ	07205
47872	M	NY	11363
47873	F	NY	14221
47874	M	DE	19966
47875	F	NJ	08753
47876	F	NY	12306
47877	M	NY	10011
47878	M	MD	21133
47879	F	PA	19087
47880	M	ME	04660
47881	F	NY	14223
47882	M	CT	06443
47883	M	NY	14429
47884	F	MD	21227
47885	F	NY	10128
47886	M	MA	02090
47887	M	NY	14068
47888	F	MA	01033
47889	M	NJ	07662
47890	M	NJ	08080
47891	F	NJ	07865
47892	F	NJ	07628
47893	M	NJ	07047
47894	F	PA	18702
47895	M	NY	12480
47896	F	NJ	08215
47897	F	NJ	08823
47898	F	NJ	08853
47899	F	NY	11557
47900	M	MA	01890
47901	M	MD	21001
47902	F	CT	06870
47903	F	NJ	07424
47904	M	MA	01776
47905	F	NY	10801
47906	F	NY	11375
47907	M	NJ	08876
47908	F	PA	19103
47909	M	PA	16749
47910	F	MD	21229
47911	M	NY	11801
47912	M	NY	12831
47913	F	NJ	08807
47914	F	VT	05753
47915	M	MA	01607
47916	M	MA	01077
47917	F	PA	19111
47918	F	PA	18018
47919	M	NJ	08534
47920	M	NY	13865
47921	F	NY	10017
47922	F	NY	12572
47923	M	NY	11221
47924	M	NY	11971
47925	F	NY	10010
47926	F	NJ	08530
47927	F	NY	11953
47928	F	MD	21219
47929	M	PA	18901
47930	M	PA	18092
47931	F	NH	03570
47932	M	NY	11366
47933	F	MA	01915
47934	F	NY	11735
47935	F	PA	19066
47936	M	NY	14091
47937	F	NJ	08096
47938	M	NJ	07656
47939	M	NY	13214
47940	F	NY	14626
47941	F	PA	19085
47942	F	MD	20854
47943	F	NY	10022
47944	M	NJ	07003
47945	M	NJ	08807
47946	M	NY	11762
47947	F	NY	10983
47948	M	NY	10306
47949	M	MD	21214
47950	F	NJ	08534
47951	F	PA	19372
47952	F	MD	20705
47953	M	PA	18088
47954	F	PA	18618
47955	M	PA	19023
47956	M	PA	15622
47957	F	NJ	08901
47958	F	NY	10304
47959	M	RI	02864
47960	F	NY	14830
47961	F	NY	11735
47962	M	MA	01040
47963	F	CT	06024
47964	M	CT	06268
47965	F	NY	14615
47966	F	NJ	08081
47967	M	MD	21237
47968	F	NY	14072
47969	F	PA	19406
47970	F	MD	21012
47971	F	NJ	08610
47972	F	PA	16406
47973	F	RI	02920
47974	M	PA	19422
47975	F	PA	17201
47976	F	MA	01760
47977	F	NY	11050
47978	F	MD	20904
47979	M	NJ	07095
47980	M	PA	17402
47981	F	NY	10548
47982	F	NJ	07054
47983	F	PA	16341
47984	M	CT	06830
47985	F	MA	01826
47986	F	MD	21044
47987	F	PA	19083
47988	F	CT	06905
47989	F	NJ	08753
47990	M	MA	01821
47991	M	NY	12025
47992	F	NJ	08850
47993	F	NJ	08512
47994	M	NJ	07092
47995	M	NY	11417
47996	M	MA	02090
47997	M	PA	17104
47998	F	NY	11422
47999	F	NY	14526
48000	F	NY	14305
48001	M	NY	10025
48002	M	NJ	07869
48003	F	ME	04605
48004	F	NJ	07632
48005	F	PA	19118
48006	M	PA	19136
48007	F	CT	06840
48008	M	CT	06475
48009	F	VI	00841
48010	M	NJ	07506
48011	F	NJ	07002
48012	F	NJ	07514
48013	M	MA	01775
48014	M	MA	01845
48015	M	NY	11804
48016	F	NY	11010
48017	F	CT	06441
48018	F	NY	12110
48019	F	MA	01890
48020	M	NY	11566
48021	M	NJ	07738
48022	F	NY	11239
48023	M	NY	11358
48024	F	MA	02135
48025	F	MD	21122
48026	F	MD	21208
48027	M	NY	11023
48028	F	PA	17222
48029	F	NY	11801
48030	F	MA	01201
48031	F	NY	14617
48032	F	NY	11580
48033	M	NY	11209
48034	F	NY	14075
48035	F	NY	11518
48036	F	NJ	07092
48037	F	PA	19040
48038	M	NJ	07670
48039	F	PA	19355
48040	F	MA	01077
48041	F	NJ	07003
48042	M	NY	11797
48043	F	NY	11706
48044	M	NJ	07430
48045	M	NY	10952
48046	M	NJ	07670
48047	F	PA	18938
48048	F	NY	11385
48049	M	PA	16137
48050	M	NY	11003
48051	F	MA	02171
48052	M	PA	19525
48053	F	DE	19803
48054	M	NY	11362
48055	M	PA	19342
48056	M	MD	21229
48057	F	NJ	08088
48058	M	NY	14214
48059	F	NY	10543
48060	F	CT	06606
48061	M	MA	01452
48062	M	NJ	08406
48063	M	NY	11762
48064	F	NY	11004
48065	M	RI	02825
48066	M	NY	11356
48067	F	NJ	08904
48068	F	PA	19057
48069	F	NJ	07060
48070	F	NJ	07208
48071	M	NY	11803
48072	F	NJ	08850
48073	F	NY	12538
48074	F	MA	01923
48075	F	NJ	07078
48076	F	NY	12550
48077	F	NJ	08550
48078	F	NY	10703
48079	F	PA	18017
48080	F	PA	17339
48081	M	MA	02025
48082	F	MD	20905
48083	F	DC	20009
48084	M	NY	12448
48085	F	MD	21234
48086	F	DE	19950
48087	F	NY	11230
48088	F	NY	10983
48089	F	NJ	07512
48090	F	MD	20705
48091	F	RI	02861
48092	F	NJ	08820
48093	F	NY	11704
48094	F	MA	01907
48095	F	PA	19115
48096	F	PA	19083
48097	M	NJ	07514
48098	M	NJ	07440
48099	F	NY	11946
48100	M	PA	16601
48101	F	PA	19073
48102	F	NJ	07722
48103	M	NJ	07109
48104	F	NJ	08226
48105	F	MD	21211
48106	F	MD	20706
48107	F	NJ	07114
48108	F	NY	10805
48109	F	MA	02170
48110	F	PA	17011
48111	F	PA	19020
48112	F	NY	11001
48113	M	NY	10950
48114	F	NY	11782
48115	F	MA	01985
48116	F	PA	19446
48117	F	NJ	07652
48118	F	NY	13833
48119	F	NJ	07753
48120	M	NH	03801
48121	F	MA	01887
48122	M	DE	19713
48123	F	NJ	08550
48124	F	PA	19103
48125	M	MA	02571
48126	F	ME	04915
48127	F	NY	10607
48128	M	NJ	07012
48129	M	CT	06430
48130	F	NJ	08876
48131	M	MD	20853
48132	F	NJ	07026
48133	F	NY	10576
48134	F	NY	10590
48135	M	MD	21060
48136	F	NJ	07866
48137	M	NJ	08054
48138	F	NJ	07648
48139	M	NY	10901
48140	F	MA	01876
48141	F	PA	19103
48142	F	CT	06840
48143	M	NY	12524
48144	F	DC	20009
48145	F	NY	11559
48146	F	PA	18042
48147	M	NJ	07081
48148	M	PA	19082
48149	F	NJ	08861
48150	M	PA	19140
48151	F	MA	02193
48152	F	NY	10956
48153	F	NY	14150
48154	F	NY	11224
48155	F	PA	16652
48156	F	NJ	07205
48157	F	MA	01950
48158	F	PA	19056
48159	F	NJ	08055
48160	F	NY	10901
48161	F	NJ	07652
48162	F	NJ	08054
48163	F	PA	16509
48164	F	NY	10573
48165	F	MA	02645
48166	F	NY	10512
48167	F	MD	21212
48168	M	NJ	08406
48169	F	NY	11717
48170	M	NY	10011
48171	F	NJ	07502
48172	M	MA	01776
48173	F	MD	21012
48174	F	NJ	07661
48175	F	NY	11754
48176	M	NY	14020
48177	F	CT	06416
48178	F	NJ	08003
48179	F	NY	10465
48180	M	NY	11566
48181	M	NJ	08088
48182	F	PA	16511
48183	F	NJ	08752
48184	M	NY	10710
48185	F	PA	19140
48186	F	MD	21229
48187	F	PA	18801
48188	F	NJ	07731
48189	F	NY	11803
48190	F	MA	01929
48191	M	NY	11369
48192	F	MD	20816
48193	F	PA	18614
48194	F	NY	11565
48195	F	NJ	08723
48196	F	NJ	08817
48197	M	NJ	07450
48198	F	MD	20781
48199	F	MD	21208
48200	M	NJ	08820
48201	F	PA	19006
48202	F	NJ	07716
48203	F	NY	11961
48204	F	NY	10512
48205	F	NY	10598
48206	M	NY	11783
48207	F	CT	06776
48208	M	MD	20903
48209	F	NY	11368
48210	F	PA	19083
48211	F	NJ	07675
48212	M	PA	19607
48213	M	NJ	07032
48214	F	NJ	07869
48215	F	MA	01730
48216	F	PA	18210
48217	F	MA	02651
48218	F	MA	01752
48219	F	NJ	07024
48220	F	NY	10462
48221	M	PA	19151
48222	F	NJ	07920
48223	M	NY	11580
48224	F	NY	11232
48225	F	NJ	07652
48226	F	PA	19301
48227	F	NY	10021
48228	F	NJ	07405
48229	F	PA	17070
48230	M	NJ	08732
48231	M	PA	19149
48232	M	NY	14150
48233	F	NY	11379
48234	F	NJ	07424
48235	F	NJ	07801
48236	F	NJ	08520
48237	M	DE	19803
48238	F	PA	17112
48239	M	NH	03053
48240	F	NJ	07039
48241	M	NY	10457
48242	M	MD	20705
48243	F	MD	20854
48244	F	CT	06804
48245	F	NY	11580
48246	F	NY	11368
48247	F	NY	11434
48248	F	MA	01752
48249	F	PA	17011
48250	F	MA	02345
48251	F	NY	11201
48252	M	PA	19096
48253	M	NJ	08029
48254	F	NJ	07456
48255	F	PA	19063
48256	F	NY	11735
48257	F	NJ	07860
48258	F	NY	14217
48259	F	NY	11413
48260	F	VT	05855
48261	F	PA	17545
48262	F	NY	11590
48263	F	NY	13905
48264	M	PA	17046
48265	M	NY	10462
48266	F	NY	11791
48267	M	CT	06804
48268	F	NY	10465
48269	F	NJ	07036
48270	F	MD	21222
48271	F	NJ	07003
48272	F	PA	18940
48273	F	NY	11553
48274	F	MA	02673
48275	F	NY	10469
48276	M	NY	11209
48277	M	NY	11378
48278	M	NJ	08534
48279	F	NJ	07036
48280	F	NY	10601
48281	F	NY	11566
48282	F	MA	01056
48283	F	MA	02144
48284	M	NY	10589
48285	F	PA	19119
48286	F	NJ	07026
48287	M	PA	19355
48288	M	NJ	08260
48289	F	PA	15909
48290	F	CT	06475
48291	F	NJ	07060
48292	M	PA	18235
48293	F	DE	19975
48294	F	NY	10306
48295	M	MD	20772
48296	F	MA	02192
48297	F	NJ	07040
48298	F	PA	17011
48299	M	MA	02178
48300	M	NY	11218
48301	F	MA	02176
48302	M	NJ	08232
48303	F	PA	19073
48304	F	NJ	07722
48305	F	NJ	07470
48306	M	NY	13088
48307	F	MD	21228
48308	M	NJ	07675
48309	F	PA	19116
48310	F	NY	10310
48311	F	NY	11703
48312	F	CT	06770
48313	M	NY	12547
48314	F	PA	18938
48315	F	PA	19607
48316	F	DE	19945
48317	F	NY	14622
48318	F	NY	11710
48319	F	MA	01462
48320	F	NJ	07057
48321	M	NH	03860
48322	M	NY	10314
48323	F	NJ	07068
48324	F	NJ	08620
48325	F	NY	10310
48326	M	NY	10965
48327	M	NJ	08512
48328	F	PA	18966
48329	F	NH	03820
48330	M	MA	01585
48331	M	NJ	07304
48332	F	NJ	07624
48333	M	NY	11692
48334	F	NY	10570
48335	F	NY	12603
48336	F	MD	21209
48337	F	NJ	07920
48338	F	MA	01915
48339	F	MA	01020
48340	F	NY	13208
48341	F	NJ	07070
48342	M	NY	11040
48343	F	MA	01851
48344	M	NY	10009
48345	M	MD	20854
48346	F	PA	15104
48347	F	NJ	08628
48348	M	MA	01752
48349	M	NJ	07079
48350	F	NJ	08724
48351	M	PA	19152
48352	F	PA	19031
48353	F	DE	19803
48354	F	NY	11023
48355	M	NH	03049
48356	M	NY	12580
48357	M	PA	15234
48358	F	MD	20910
48359	F	NY	10467
48360	F	PA	15236
48361	M	NJ	07439
48362	F	NH	03894
48363	F	PA	17225
48364	F	NY	11040
48365	F	NH	03816
48366	F	PA	19115
48367	F	CT	06484
48368	M	NY	11787
48369	F	NY	13413
48370	F	NY	11735
48371	F	PA	17238
48372	F	NY	11040
48373	F	NY	10591
48374	F	NY	10016
48375	M	NJ	07662
48376	F	MA	02186
48377	F	PA	15228
48378	F	NY	14150
48379	F	MD	20902
48380	F	NJ	07940
48381	F	NJ	07501
48382	F	CT	06870
48383	F	PA	19064
48384	F	PA	16601
48385	F	PA	19137
48386	M	NJ	07740
48387	F	MD	21221
48388	M	NY	11030
48389	F	NY	11434
48390	M	DE	19720
48391	F	MD	20910
48392	F	NY	11510
48393	F	NH	03833
48394	F	CT	06118
48395	M	PA	15228
48396	F	NJ	08052
48397	M	NY	10560
48398	F	NY	10028
48399	F	CT	06606
48400	F	ME	04547
48401	F	MA	02537
48402	F	NJ	07435
48403	M	NY	10031
48404	F	NY	10984
48405	F	NJ	08852
48406	F	PA	15210
48407	M	NJ	08003
48408	F	NJ	07013
48409	M	NY	11691
48410	F	NJ	07003
48411	F	NJ	07853
48412	F	NJ	08882
48413	F	NJ	07960
48414	F	NY	10035
48415	F	MD	20854
48416	F	NJ	07675
48417	F	NH	03225
48418	F	CT	06876
48419	F	NY	11561
48420	F	PA	19115
48421	F	NJ	07869
48422	M	MA	02368
48423	F	PA	19126
48424	F	MD	21028
48425	F	NY	10314
48426	M	NY	12186
48427	F	NJ	08869
48428	M	NJ	07071
48429	F	PA	18428
48430	F	NY	11223
48431	F	MD	21014
48432	F	PA	15102
48433	F	NJ	07045
48434	M	NJ	07208
48435	F	PA	18517
48436	M	NJ	07442
48437	F	NY	11372
48438	F	NY	10466
48439	F	NJ	07843
48440	F	PA	19135
48441	F	PA	17011
48442	M	NJ	08831
48443	F	NY	11742
48444	F	NJ	08054
48445	F	NY	10605
48446	M	NY	11106
48447	M	NJ	07011
48448	F	NY	11355
48449	M	PA	19382
48450	F	NY	11554
48451	M	NH	03833
48452	F	NY	11703
48453	F	MA	02659
48454	M	PA	19608
48455	F	NJ	08360
48456	M	MA	02138
48457	F	NY	10566
48458	F	MD	20723
48459	F	MD	20906
48460	M	NJ	08520
48461	F	NH	03053
48462	F	MD	20852
48463	F	PA	19064
48464	M	NY	10543
48465	M	MA	01757
48466	F	NY	11214
48467	F	CT	06811
48468	M	NJ	08857
48469	F	PA	19002
48470	F	CT	06053
48471	M	VT	05857
48472	F	MA	01545
48473	M	NY	11209
48474	M	MD	21042
48475	M	NJ	07747
48476	F	NY	10462
48477	F	MA	02402
48478	F	NJ	08020
48479	F	MD	21225
48480	F	NJ	07208
48481	M	NJ	07652
48482	F	NY	11357
48483	M	NJ	07450
48484	F	NJ	07417
48485	F	NY	14468
48486	F	MA	01970
48487	F	NJ	07059
48488	F	MD	21224
48489	F	CT	06109
48490	F	NY	11787
48491	F	CT	06790
48492	F	NY	14830
48493	F	NY	14098
48494	F	PA	15419
48495	M	PA	19348
48496	F	NY	11234
48497	F	MA	02631
48498	M	NY	10009
48499	F	MD	21222
48500	F	CT	06880
48501	M	NJ	07004
48502	M	NY	11040
48503	M	NY	14225
48504	F	NY	10021
48505	M	NY	11418
48506	F	DE	19707
48507	F	NY	10003
48508	F	NY	11220
48509	F	MD	21085
48510	F	NY	11235
48511	F	PA	19029
48512	F	MD	21209
48513	F	CT	06082
48514	F	MA	01119
48515	F	NY	11361
48516	F	MD	21037
48517	F	MD	20906
48518	F	DE	19966
48519	F	NJ	07076
48520	F	NY	11566
48521	F	CT	06475
48522	F	PA	18940
48523	F	PA	19053
48524	M	PA	15235
48525	F	MD	21208
48526	M	NJ	08823
48527	F	CT	06451
48528	F	NY	11375
48529	F	NJ	07090
48530	M	NY	11554
48531	M	NY	10458
48532	M	PA	16001
48533	F	MD	21210
48534	M	NY	10029
48535	M	MD	20602
48536	F	PA	17551
48537	M	NY	10952
48538	F	MA	02160
48539	M	DC	20036
48540	M	NY	11235
48541	F	NY	11369
48542	M	NY	10954
48543	F	NJ	08055
48544	F	NH	03047
48545	M	DC	20019
48546	M	CT	06784
48547	F	NY	10461
48548	F	ME	04984
48549	F	NY	13021
48550	M	NY	12561
48551	F	PA	19067
48552	M	NJ	08831
48553	F	NY	12211
48554	F	NY	11716
48555	F	NY	11769
48556	F	RI	02920
48557	F	CT	06051
48558	M	MD	20721
48559	F	NY	11710
48560	F	MD	20876
48561	M	MD	20794
48562	F	NJ	07066
48563	M	NJ	07470
48564	M	RI	02910
48565	F	NY	10128
48566	F	NJ	08071
48567	F	MA	02151
48568	F	CT	06365
48569	M	PA	19422
48570	F	PA	18510
48571	F	CT	06877
48572	M	NY	10128
48573	F	NH	03842
48574	F	DC	20005
48575	F	NY	11362
48576	F	MA	01801
48577	F	PA	19342
48578	F	MD	21234
48579	M	MA	02193
48580	M	NJ	07601
48581	M	NY	10924
48582	M	PA	15219
48583	F	MD	21047
48584	F	NJ	08723
48585	F	NJ	08055
48586	F	NY	11729
48587	F	PA	19013
48588	M	NJ	08820
48589	F	NY	12603
48590	F	NJ	08210
48591	M	NY	12533
48592	M	NY	11372
48593	F	DE	19803
48594	M	NJ	07008
48595	F	PA	19086
48596	F	PA	19006
48597	F	NJ	08002
48598	F	NY	10562
48599	M	NY	10461
48600	F	NY	10009
48601	M	NJ	08753
48602	F	NY	10025
48603	M	PA	19454
48604	F	PA	19341
48605	F	MA	01056
48606	F	NY	14043
48607	F	PA	19114
48608	F	NJ	07751
48609	M	NJ	08021
48610	F	CT	06078
48611	F	PA	17201
48612	M	NY	14150
48613	F	NY	11763
48614	F	NY	10009
48615	M	NJ	08859
48616	F	PA	19446
48617	F	NY	11946
48618	F	NJ	07735
48619	F	NJ	07675
48620	F	NY	11790
48621	F	NY	11229
48622	M	PA	19046
48623	M	NY	11363
48624	M	CT	06708
48625	F	NJ	08520
48626	F	NY	10704
48627	F	NY	11412
48628	M	PA	18064
48629	F	NJ	07740
48630	F	ME	04937
48631	F	PA	19115
48632	F	NY	11554
48633	M	NY	12603
48634	M	PA	19343
48635	M	NJ	07621
48636	M	NJ	07009
48637	M	MD	20901
48638	M	PA	15015
48639	F	MA	01907
48640	F	NJ	07054
48641	M	NY	11572
48642	F	MD	21122
48643	F	NJ	08527
48644	M	NJ	08512
48645	M	NJ	07023
48646	F	NJ	07104
48647	F	NY	12524
48648	M	CT	06385
48649	F	NJ	08090
48650	F	CT	06784
48651	M	MD	21042
48652	F	NY	11746
48653	F	NJ	07712
48654	M	NH	03894
48655	M	NY	11590
48656	F	MA	01960
48657	F	MA	02021
48658	F	NJ	07081
48659	F	MD	20903
48660	M	NJ	07650
48661	F	NJ	07922
48662	M	PA	19454
48663	F	NJ	07052
48664	F	MA	02180
48665	F	MD	20854
48666	F	ME	04347
48667	F	PA	17603
48668	F	NJ	07869
48669	M	NJ	08360
48670	M	PA	19111
48671	M	PA	19148
48672	M	PA	18103
48673	M	PA	15217
48674	F	PA	18235
48675	F	NJ	08831
48676	F	MD	21146
48677	F	MD	21087
48678	M	NY	11023
48679	F	NJ	08757
48680	M	CT	06851
48681	F	NJ	07052
48682	F	NY	11369
48683	M	PA	19047
48684	F	CT	06432
48685	F	NY	11554
48686	M	DC	20020
48687	F	PA	19117
48688	F	PA	19012
48689	M	NY	12550
48690	F	MD	21234
48691	F	NJ	07740
48692	F	PA	19131
48693	M	NJ	08525
48694	F	CT	06877
48695	M	NY	11435
48696	F	MA	01748
48697	F	PA	19087
48698	F	NY	11435
48699	M	PA	19468
48700	F	NJ	07607
48701	F	MA	01501
48702	F	NJ	08759
48703	F	MD	20852
48704	F	NY	11705
48705	F	NY	11758
48706	F	NJ	07701
48707	F	NJ	07052
48708	M	PA	15216
48709	F	CT	06111
48710	F	NY	11803
48711	M	PA	17022
48712	F	PA	19136
48713	M	NY	11234
48714	F	CT	06470
48715	F	CT	06801
48716	F	NY	11106
48717	M	NY	11741
48718	F	NH	03106
48719	F	NY	10128
48720	F	MD	21214
48721	F	NJ	07407
48722	F	DE	19973
48723	F	PA	18071
48724	F	NY	10312
48725	F	PA	19050
48726	F	NJ	07006
48727	M	DE	19808
48728	F	MA	02345
48729	F	MA	01002
48730	F	PA	16803
48731	M	NY	11572
48732	F	NY	12180
48733	M	DC	20016
48734	M	NY	11510
48735	F	NY	11726
48736	F	NJ	08512
48737	F	NY	11229
48738	M	NJ	08053
48739	F	NJ	07090
48740	M	MD	21231
48741	F	NJ	08854
48742	M	NY	10306
48743	M	MA	02062
48744	F	NJ	07081
48745	F	MA	02081
48746	M	NJ	08830
48747	M	NJ	07670
48748	F	DE	19711
48749	M	MD	21090
48750	F	PA	18966
48751	F	MD	21044
48752	M	NY	14221
48753	M	MD	21204
48754	M	NY	11798
48755	F	MA	02155
48756	F	MD	21237
48757	M	MD	20906
48758	M	DE	19803
48759	F	NJ	08540
48760	F	PA	19401
48761	M	NJ	07470
48762	F	MD	21225
48763	F	MA	01845
48764	F	CT	06375
48765	F	NY	11741
48766	F	NY	14616
48767	M	NJ	07945
48768	F	NJ	08755
48769	M	NJ	08021
48770	M	PA	18944
48771	F	PA	15101
48772	M	PA	19111
48773	M	PA	17313
48774	M	CT	06611
48775	M	PA	19152
48776	M	NJ	07662
48777	M	PA	15239
48778	F	PA	17601
48779	F	MA	02067
48780	F	NY	10306
48781	F	MA	01020
48782	F	PA	19608
48783	M	PA	19115
48784	F	NJ	08901
48785	M	NY	11710
48786	F	MD	20708
48787	F	NY	11580
48788	M	NH	03275
48789	F	MA	01226
48790	M	CT	06109
48791	F	NJ	07087
48792	F	MA	02723
48793	M	NJ	08857
48794	F	DE	19810
48795	M	PA	15237
48796	M	NY	10950
48797	F	NJ	07204
48798	F	NJ	07470
48799	M	NH	03848
48800	M	CT	06604
48801	M	NY	10522
48802	M	NJ	07310
48803	F	NY	11788
48804	M	NJ	08873
48805	F	NJ	07078
48806	F	MD	20904
48807	M	DC	20015
48808	M	PA	15215
48809	F	NJ	07730
48810	F	CT	06477
48811	F	NJ	08501
48812	M	NY	11946
48813	F	PA	18042
48814	F	NY	10510
48815	M	NJ	07640
48816	F	NJ	08876
48817	M	NJ	07524
48818	F	PA	19014
48819	F	NY	14216
48820	M	NY	10462
48821	F	NY	11429
48822	F	PA	19116
48823	F	NJ	07090
48824	F	NY	12804
48825	M	NY	10803
48826	M	NY	11365
48827	F	PA	18201
48828	F	NY	10301
48829	F	PA	17981
48830	M	DC	20002
48831	F	NJ	08551
48832	F	NJ	07470
48833	M	MA	01904
48834	M	NJ	08060
48835	F	CT	06489
48836	F	NJ	08012
48837	F	DC	20017
48838	M	PA	19020
48839	F	NJ	08002
48840	F	NJ	07003
48841	F	PA	17109
48842	F	NY	12110
48843	M	MD	20876
48844	F	NY	10710
48845	M	NY	11710
48846	F	NY	11377
48847	M	PA	19020
48848	F	NY	11576
48849	F	CT	06497
48850	M	NY	12516
48851	F	PA	17402
48852	M	NJ	07833
48853	F	NY	14217
48854	F	PA	19406
48855	F	PA	19006
48856	F	NJ	08822
48857	F	NY	14580
48858	F	DE	19803
48859	F	NJ	08540
48860	F	NY	14228
48861	F	RI	02906
48862	F	NJ	07067
48863	M	MD	20903
48864	F	MA	02053
48865	M	NY	11946
48866	F	MA	02743
48867	F	MD	21225
48868	M	CT	06340
48869	M	MD	20769
48870	F	NJ	08096
48871	F	NY	11704
48872	M	NY	14534
48873	F	NY	10471
48874	F	NJ	07093
48875	F	MD	21057
48876	F	PA	15122
48877	M	NY	13034
48878	F	NY	13066
48879	F	NJ	08054
48880	F	PA	19124
48881	F	NY	11375
48882	M	PA	15217
48883	M	MA	01810
48884	M	ME	04927
48885	F	NJ	08226
48886	F	NJ	08830
48887	F	NY	11701
48888	F	MD	20772
48889	F	NY	12901
48890	M	PA	19055
48891	M	NJ	08012
48892	F	NY	10801
48893	M	NJ	08094
48894	F	NJ	08054
48895	F	PA	17517
48896	F	NY	11225
48897	M	PA	18324
48898	F	MD	20707
48899	F	MA	02053
48900	F	NJ	07666
48901	F	NJ	07003
48902	F	NJ	07022
48903	F	NY	11545
48904	M	DC	20011
48905	F	CT	06851
48906	F	NY	11697
48907	F	MA	02780
48908	F	PA	19428
48909	F	NY	11762
48910	M	NY	12513
48911	F	MA	02186
48912	F	NJ	07481
48913	F	NJ	08884
48914	F	NY	11804
48915	M	NJ	08865
48916	F	NY	11804
48917	F	NJ	07645
48918	F	NY	11021
48919	F	PA	17061
48920	M	NJ	08087
48921	M	NJ	07974
48922	F	NY	11963
48923	F	CT	06026
48924	F	NY	14224
48925	F	NY	10804
48926	F	NJ	08088
48927	F	NY	11214
48928	F	NY	10509
48929	F	ME	04073
48930	F	MA	02132
48931	M	NY	11360
48932	F	NJ	07632
48933	M	PA	19145
48934	F	PA	19153
48935	M	NY	14043
48936	M	NY	12077
48937	M	NY	11209
48938	F	PA	19148
48939	F	PA	17349
48940	F	MD	21053
48941	F	PA	18940
48942	F	NY	13428
48943	F	CT	06443
48944	F	PA	19335
48945	M	NY	11413
48946	M	MD	21146
48947	F	NJ	07871
48948	F	NY	10310
48949	M	ME	03903
48950	M	NJ	08759
48951	F	NY	11040
48952	M	PA	19073
48953	F	PA	15146
48954	F	NJ	07024
48955	M	NY	14086
48956	F	MD	21212
48957	F	NY	10016
48958	M	DE	19808
48959	F	NY	10470
48960	F	MA	02081
48961	F	PA	15030
